rime_group,initial,base,tone1,tone2,tone3,tone4,tone5,tone7,tone8,tone9,tone1_num,tone2_num,tone3_num,tone4_num,tone5_num,tone7_num,tone8_num,tone9_num
iak,s,siak,siak,siák,siàk,siak,siâk,siāk,sia̍k,sia̋k,siak1,siak2,siak3,siak4,siak5,siak7,siak8,siak9
iak,t,tiak,tiak,tiák,tiàk,tiak,tiâk,tiāk,tia̍k,tia̋k,tiak1,tiak2,tiak3,tiak4,tiak5,tiak7,tiak8,tiak9
iak,th,thiak,thiak,thiák,thiàk,thiak,thiâk,thiāk,thia̍k,thia̋k,thiak1,thiak2,thiak3,thiak4,thiak5,thiak7,thiak8,thiak9
iak,ts,tsiak,tsiak,tsiák,tsiàk,tsiak,tsiâk,tsiāk,tsia̍k,tsia̋k,tsiak1,tsiak2,tsiak3,tsiak4,tsiak5,tsiak7,tsiak8,tsiak9
iak,tsh,tshiak,tshiak,tshiák,tshiàk,tshiak,tshiâk,tshiāk,tshia̍k,tshia̋k,tshiak1,tshiak2,tshiak3,tshiak4,tshiak5,tshiak7,tshiak8,tshiak9
iam,,iam,iam,iám,iàm,,iâm,iām,,ia̋m,iam1,iam2,iam3,,iam5,iam7,,iam9
iam,b,biam,biam,biám,biàm,,biâm,biām,,bia̋m,biam1,biam2,biam3,,biam5,biam7,,biam9
iam,g,giam,giam,giám,giàm,,giâm,giām,,gia̋m,giam1,giam2,giam3,,giam5,giam7,,giam9
iam,h,hiam,hiam,hiám,hiàm,,hiâm,hiām,,hia̋m,hiam1,hiam2,hiam3,,hiam5,hiam7,,hiam9
iam,j,jiam,jiam,jiám,jiàm,,jiâm,jiām,,jia̋m,jiam1,jiam2,jiam3,,jiam5,jiam7,,jiam9
iam,k,kiam,kiam,kiám,kiàm,,kiâm,kiām,,kia̋m,kiam1,kiam2,kiam3,,kiam5,kiam7,,kiam9
iam,kh,khiam,khiam,khiám,khiàm,,khiâm,khiām,,khia̋m,khiam1,khiam2,khiam3,,khiam5,khiam7,,khiam9
iam,l,liam,liam,liám,liàm,,liâm,liām,,lia̋m,liam1,liam2,liam3,,liam5,liam7,,liam9
iam,m,miam,miam,miám,miàm,,miâm,miām,,mia̋m,miam1,miam2,miam3,,miam5,miam7,,miam9
iam,n,niam,niam,niám,niàm,,niâm,niām,,nia̋m,niam1,niam2,niam3,,niam5,niam7,,niam9
iam,ng,ngiam,ngiam,ngiám,ngiàm,,ngiâm,ngiām,,ngia̋m,ngiam1,ngiam2,ngiam3,,ngiam5,ngiam7,,ngiam9
iam,p,piam,piam,piám,piàm,,piâm,piām,,pia̋m,piam1,piam2,piam3,,piam5,piam7,,piam9
iam,ph,phiam,phiam,phiám,phiàm,,phiâm,phiām,,phia̋m,phiam1,phiam2,phiam3,,phiam5,phiam7,,phiam9
iam,s,siam,siam,siám,siàm,,siâm,siām,,sia̋m,siam1,siam2,siam3,,siam5,siam7,,siam9
iam,t,tiam,tiam,tiám,tiàm,,tiâm,tiām,,tia̋m,tiam1,tiam2,tiam3,,tiam5,tiam7,,tiam9
iam,th,thiam,thiam,thiám,thiàm,,thiâm,thiām,,thia̋m,thiam1,thiam2,thiam3,,thiam5,thiam7,,thiam9
iam,ts,tsiam,tsiam,tsiám,tsiàm,,tsiâm,tsiām,,tsia̋m,tsiam1,tsiam2,tsiam3,,tsiam5,tsiam7,,tsiam9
iam,tsh,tshiam,tshiam,tshiám,tshiàm,,tshiâm,tshiām,,tshia̋m,tshiam1,tshiam2,tshiam3,,tshiam5,tshiam7,,tshiam9
ian,,ian,ian,ián,iàn,,iân,iān,,ia̋n,ian1,ian2,ian3,,ian5,ian7,,ian9
ian,b,bian,bian,bián,biàn,,biân,biān,,bia̋n,bian1,bian2,bian3,,bian5,bian7,,bian9
ian,g,gian,gian,gián,giàn,,giân,giān,,gia̋n,gian1,gian2,gian3,,gian5,gian7,,gian9
ian,h,hian,hian,hián,hiàn,,hiân,hiān,,hia̋n,hian1,hian2,hian3,,hian5,hian7,,hian9
ian,j,jian,jian,jián,jiàn,,jiân,jiān,,jia̋n,jian1,jian2,jian3,,jian5,jian7,,jian9
ian,k,kian,kian,kián,kiàn,,kiân,kiān,,kia̋n,kian1,kian2,kian3,,kian5,kian7,,kian9
ian,kh,khian,khian,khián,khiàn,,khiân,khiān,,khia̋n,khian1,khian2,khian3,,khian5,khian7,,khian9
ian,l,lian,lian,lián,liàn,,liân,liān,,lia̋n,lian1,lian2,lian3,,lian5,lian7,,lian9
ian,m,mian,mian,mián,miàn,,miân,miān,,mia̋n,mian1,mian2,mian3,,mian5,mian7,,mian9
ian,n,nian,nian,nián,niàn,,niân,niān,,nia̋n,nian1,nian2,nian3,,nian5,nian7,,nian9
ian,ng,ngian,ngian,ngián,ngiàn,,ngiân,ngiān,,ngia̋n,ngian1,ngian2,ngian3,,ngian5,ngian7,,ngian9
ian,p,pian,pian,pián,piàn,,piân,piān,,pia̋n,pian1,pian2,pian3,,pian5,pian7,,pian9
ian,ph,phian,phian,phián,phiàn,,phiân,phiān,,phia̋n,phian1,phian2,phian3,,phian5,phian7,,phian9
ian,s,sian,sian,sián,siàn,,siân,siān,,sia̋n,sian1,sian2,sian3,,sian5,sian7,,sian9
ian,t,tian,tian,tián,tiàn,,tiân,tiān,,tia̋n,tian1,tian2,tian3,,tian5,tian7,,tian9
ian,th,thian,thian,thián,thiàn,,thiân,thiān,,thia̋n,thian1,thian2,thian3,,thian5,thian7,,thian9
ian,ts,tsian,tsian,tsián,tsiàn,,tsiân,tsiān,,tsia̋n,tsian1,tsian2,tsian3,,tsian5,tsian7,,tsian9
ian,tsh,tshian,tshian,tshián,tshiàn,,tshiân,tshiān,,tshia̋n,tshian1,tshian2,tshian3,,tshian5,tshian7,,tshian9
iang,,iang,iang,iáng,iàng,,iâng,iāng,,ia̋ng,iang1,iang2,iang3,,iang5,iang7,,iang9
iang,b,biang,biang,biáng,biàng,,biâng,biāng,,bia̋ng,biang1,biang2,biang3,,biang5,biang7,,biang9
iang,g,giang,giang,giáng,giàng,,giâng,giāng,,gia̋ng,giang1,giang2,giang3,,giang5,giang7,,giang9
iang,h,hiang,hiang,hiáng,hiàng,,hiâng,hiāng,,hia̋ng,hiang1,hiang2,hiang3,,hiang5,hiang7,,hiang9
iang,j,jiang,jiang,jiáng,jiàng,,jiâng,jiāng,,jia̋ng,jiang1,jiang2,jiang3,,jiang5,jiang7,,jiang9
iang,k,kiang,kiang,kiáng,kiàng,,kiâng,kiāng,,kia̋ng,kiang1,kiang2,kiang3,,kiang5,kiang7,,kiang9
iang,kh,khiang,khiang,khiáng,khiàng,,khiâng,khiāng,,khia̋ng,khiang1,khiang2,khiang3,,khiang5,khiang7,,khiang9
iang,l,liang,liang,liáng,liàng,,liâng,liāng,,lia̋ng,liang1,liang2,liang3,,liang5,liang7,,liang9
iang,m,miang,miang,miáng,miàng,,miâng,miāng,,mia̋ng,miang1,miang2,miang3,,miang5,miang7,,miang9
iang,n,niang,niang,niáng,niàng,,niâng,niāng,,nia̋ng,niang1,niang2,niang3,,niang5,niang7,,niang9
iang,ng,ngiang,ngiang,ngiáng,ngiàng,,ngiâng,ngiāng,,ngia̋ng,ngiang1,ngiang2,ngiang3,,ngiang5,ngiang7,,ngiang9
iang,p,piang,piang,piáng,piàng,,piâng,piāng,,pia̋ng,piang1,piang2,piang3,,piang5,piang7,,piang9
iang,ph,phiang,phiang,phiáng,phiàng,,phiâng,phiāng,,phia̋ng,phiang1,phiang2,phiang3,,phiang5,phiang7,,phiang9
iang,s,siang,siang,siáng,siàng,,siâng,siāng,,sia̋ng,siang1,siang2,siang3,,siang5,siang7,,siang9
iang,t,tiang,tiang,tiáng,tiàng,,tiâng,tiāng,,tia̋ng,tiang1,tiang2,tiang3,,tiang5,tiang7,,tiang9
iang,th,thiang,thiang,thiáng,thiàng,,thiâng,thiāng,,thia̋ng,thiang1,thiang2,thiang3,,thiang5,thiang7,,thiang9
iang,ts,tsiang,tsiang,tsiáng,tsiàng,,tsiâng,tsiāng,,tsia̋ng,tsiang1,tsiang2,tsiang3,,tsiang5,tsiang7,,tsiang9
iang,tsh,tshiang,tshiang,tshiáng,tshiàng,,tshiâng,tshiāng,,tshia̋ng,tshiang1,tshiang2,tshiang3,,tshiang5,tshiang7,,tshiang9
iann,,iann,iann,iánn,iànn,,iânn,iānn,,ia̋nn,iann1,iann2,iann3,,iann5,iann7,,iann9
iann,b,biann,biann,biánn,biànn,,biânn,biānn,,bia̋nn,biann1,biann2,biann3,,biann5,biann7,,biann9
iann,g,giann,giann,giánn,giànn,,giânn,giānn,,gia̋nn,giann1,giann2,giann3,,giann5,giann7,,giann9
iann,h,hiann,hiann,hiánn,hiànn,,hiânn,hiānn,,hia̋nn,hiann1,hiann2,hiann3,,hiann5,hiann7,,hiann9
iann,j,jiann,jiann,jiánn,jiànn,,jiânn,jiānn,,jia̋nn,jiann1,jiann2,jiann3,,jiann5,jiann7,,jiann9
iann,k,kiann,kiann,kiánn,kiànn,,kiânn,kiānn,,kia̋nn,kiann1,kiann2,kiann3,,kiann5,kiann7,,kiann9
iann,kh,khiann,khiann,khiánn,khiànn,,khiânn,khiānn,,khia̋nn,khiann1,khiann2,khiann3,,khiann5,khiann7,,khiann9
iann,l,liann,liann,liánn,liànn,,liânn,liānn,,lia̋nn,liann1,liann2,liann3,,liann5,liann7,,liann9
iann,m,miann,miann,miánn,miànn,,miânn,miānn,,mia̋nn,miann1,miann2,miann3,,miann5,miann7,,miann9
iann,n,niann,niann,niánn,niànn,,niânn,niānn,,nia̋nn,niann1,niann2,niann3,,niann5,niann7,,niann9
iann,ng,ngiann,ngiann,ngiánn,ngiànn,,ngiânn,ngiānn,,ngia̋nn,ngiann1,ngiann2,ngiann3,,ngiann5,ngiann7,,ngiann9
iann,p,piann,piann,piánn,piànn,,piânn,piānn,,pia̋nn,piann1,piann2,piann3,,piann5,piann7,,piann9
iann,ph,phiann,phiann,phiánn,phiànn,,phiânn,phiānn,,phia̋nn,phiann1,phiann2,phiann3,,phiann5,phiann7,,phiann9
iann,s,siann,siann,siánn,siànn,,siânn,siānn,,sia̋nn,siann1,siann2,siann3,,siann5,siann7,,siann9
iann,t,tiann,tiann,tiánn,tiànn,,tiânn,tiānn,,tia̋nn,tiann1,tiann2,tiann3,,tiann5,tiann7,,tiann9
iann,th,thiann,thiann,thiánn,thiànn,,thiânn,thiānn,,thia̋nn,thiann1,thiann2,thiann3,,thiann5,thiann7,,thiann9
iann,ts,tsiann,tsiann,tsiánn,tsiànn,,tsiânn,tsiānn,,tsia̋nn,tsiann1,tsiann2,tsiann3,,tsiann5,tsiann7,,tsiann9
iann,tsh,tshiann,tshiann,tshiánn,tshiànn,,tshiânn,tshiānn,,tshia̋nn,tshiann1,tshiann2,tshiann3,,tshiann5,tshiann7,,tshiann9
iannh,,iannh,iannh,iánnh,iànnh,iannh,iânnh,iānnh,ia̍nnh,ia̋nnh,iannh1,iannh2,iannh3,iannh4,iannh5,iannh7,iannh8,iannh9
iannh,b,biannh,biannh,biánnh,biànnh,biannh,biânnh,biānnh,bia̍nnh,bia̋nnh,biannh1,biannh2,biannh3,biannh4,biannh5,biannh7,biannh8,biannh9
iannh,g,giannh,giannh,giánnh,giànnh,giannh,giânnh,giānnh,gia̍nnh,gia̋nnh,giannh1,giannh2,giannh3,giannh4,giannh5,giannh7,giannh8,giannh9
iannh,h,hiannh,hiannh,hiánnh,hiànnh,hiannh,hiânnh,hiānnh,hia̍nnh,hia̋nnh,hiannh1,hiannh2,hiannh3,hiannh4,hiannh5,hiannh7,hiannh8,hiannh9
iannh,j,jiannh,jiannh,jiánnh,jiànnh,jiannh,jiânnh,jiānnh,jia̍nnh,jia̋nnh,jiannh1,jiannh2,jiannh3,jiannh4,jiannh5,jiannh7,jiannh8,jiannh9
iannh,k,kiannh,kiannh,kiánnh,kiànnh,kiannh,kiânnh,kiānnh,kia̍nnh,kia̋nnh,kiannh1,kiannh2,kiannh3,kiannh4,kiannh5,kiannh7,kiannh8,kiannh9
iannh,kh,khiannh,khiannh,khiánnh,khiànnh,khiannh,khiânnh,khiānnh,khia̍nnh,khia̋nnh,khiannh1,khiannh2,khiannh3,khiannh4,khiannh5,khiannh7,khiannh8,khiannh9
iannh,l,liannh,liannh,liánnh,liànnh,liannh,liânnh,liānnh,lia̍nnh,lia̋nnh,liannh1,liannh2,liannh3,liannh4,liannh5,liannh7,liannh8,liannh9
iannh,m,miannh,miannh,miánnh,miànnh,miannh,miânnh,miānnh,mia̍nnh,mia̋nnh,miannh1,miannh2,miannh3,miannh4,miannh5,miannh7,miannh8,miannh9
iannh,n,niannh,niannh,niánnh,niànnh,niannh,niânnh,niānnh,nia̍nnh,nia̋nnh,niannh1,niannh2,niannh3,niannh4,niannh5,niannh7,niannh8,niannh9
iannh,ng,ngiannh,ngiannh,ngiánnh,ngiànnh,ngiannh,ngiânnh,ngiānnh,ngia̍nnh,ngia̋nnh,ngiannh1,ngiannh2,ngiannh3,ngiannh4,ngiannh5,ngiannh7,ngiannh8,ngiannh9
iannh,p,piannh,piannh,piánnh,piànnh,piannh,piânnh,piānnh,pia̍nnh,pia̋nnh,piannh1,piannh2,piannh3,piannh4,piannh5,piannh7,piannh8,piannh9
iannh,ph,phiannh,phiannh,phiánnh,phiànnh,phiannh,phiânnh,phiānnh,phia̍nnh,phia̋nnh,phiannh1,phiannh2,phiannh3,phiannh4,phiannh5,phiannh7,phiannh8,phiannh9
iannh,s,siannh,siannh,siánnh,siànnh,siannh,siânnh,siānnh,sia̍nnh,sia̋nnh,siannh1,siannh2,siannh3,siannh4,siannh5,siannh7,siannh8,siannh9
iannh,t,tiannh,tiannh,tiánnh,tiànnh,tiannh,tiânnh,tiānnh,tia̍nnh,tia̋nnh,tiannh1,tiannh2,tiannh3,tiannh4,tiannh5,tiannh7,tiannh8,tiannh9
iannh,th,thiannh,thiannh,thiánnh,thiànnh,thiannh,thiânnh,thiānnh,thia̍nnh,thia̋nnh,thiannh1,thiannh2,thiannh3,thiannh4,thiannh5,thiannh7,thiannh8,thiannh9
iannh,ts,tsiannh,tsiannh,tsiánnh,tsiànnh,tsiannh,tsiânnh,tsiānnh,tsia̍nnh,tsia̋nnh,tsiannh1,tsiannh2,tsiannh3,tsiannh4,tsiannh5,tsiannh7,tsiannh8,tsiannh9
iannh,tsh,tshiannh,tshiannh,tshiánnh,tshiànnh,tshiannh,tshiânnh,tshiānnh,tshia̍nnh,tshia̋nnh,tshiannh1,tshiannh2,tshiannh3,tshiannh4,tshiannh5,tshiannh7,tshiannh8,tshiannh9
iap,,iap,iap,iáp,iàp,iap,iâp,iāp,ia̍p,ia̋p,iap1,iap2,iap3,iap4,iap5,iap7,iap8,iap9
iap,b,biap,biap,biáp,biàp,biap,biâp,biāp,bia̍p,bia̋p,biap1,biap2,biap3,biap4,biap5,biap7,biap8,biap9
iap,g,giap,giap,giáp,giàp,giap,giâp,giāp,gia̍p,gia̋p,giap1,giap2,giap3,giap4,giap5,giap7,giap8,giap9
iap,h,hiap,hiap,hiáp,hiàp,hiap,hiâp,hiāp,hia̍p,hia̋p,hiap1,hiap2,hiap3,hiap4,hiap5,hiap7,hiap8,hiap9
iap,j,jiap,jiap,jiáp,jiàp,jiap,jiâp,jiāp,jia̍p,jia̋p,jiap1,jiap2,jiap3,jiap4,jiap5,jiap7,jiap8,jiap9
iap,k,kiap,kiap,kiáp,kiàp,kiap,kiâp,kiāp,kia̍p,kia̋p,kiap1,kiap2,kiap3,kiap4,kiap5,kiap7,kiap8,kiap9
iap,kh,khiap,khiap,khiáp,khiàp,khiap,khiâp,khiāp,khia̍p,khia̋p,khiap1,khiap2,khiap3,khiap4,khiap5,khiap7,khiap8,khiap9
iap,l,liap,liap,liáp,liàp,liap,liâp,liāp,lia̍p,lia̋p,liap1,liap2,liap3,liap4,liap5,liap7,liap8,liap9
iap,m,miap,miap,miáp,miàp,miap,miâp,miāp,mia̍p,mia̋p,miap1,miap2,miap3,miap4,miap5,miap7,miap8,miap9
iap,n,niap,niap,niáp,niàp,niap,niâp,niāp,nia̍p,nia̋p,niap1,niap2,niap3,niap4,niap5,niap7,niap8,niap9
iap,ng,ngiap,ngiap,ngiáp,ngiàp,ngiap,ngiâp,ngiāp,ngia̍p,ngia̋p,ngiap1,ngiap2,ngiap3,ngiap4,ngiap5,ngiap7,ngiap8,ngiap9
iap,p,piap,piap,piáp,piàp,piap,piâp,piāp,pia̍p,pia̋p,piap1,piap2,piap3,piap4,piap5,piap7,piap8,piap9
iap,ph,phiap,phiap,phiáp,phiàp,phiap,phiâp,phiāp,phia̍p,phia̋p,phiap1,phiap2,phiap3,phiap4,phiap5,phiap7,phiap8,phiap9
iap,s,siap,siap,siáp,siàp,siap,siâp,siāp,sia̍p,sia̋p,siap1,siap2,siap3,siap4,siap5,siap7,siap8,siap9
iap,t,tiap,tiap,tiáp,tiàp,tiap,tiâp,tiāp,tia̍p,tia̋p,tiap1,tiap2,tiap3,tiap4,tiap5,tiap7,tiap8,tiap9
iap,th,thiap,thiap,thiáp,thiàp,thiap,thiâp,thiāp,thia̍p,thia̋p,thiap1,thiap2,thiap3,thiap4,thiap5,thiap7,thiap8,thiap9
iap,ts,tsiap,tsiap,tsiáp,tsiàp,tsiap,tsiâp,tsiāp,tsia̍p,tsia̋p,tsiap1,tsiap2,tsiap3,tsiap4,tsiap5,tsiap7,tsiap8,tsiap9
iap,tsh,tshiap,tshiap,tshiáp,tshiàp,tshiap,tshiâp,tshiāp,tshia̍p,tshia̋p,tshiap1,tshiap2,tshiap3,tshiap4,tshiap5,tshiap7,tshiap8,tshiap9
iat,,iat,iat,iát,iàt,iat,iât,iāt,ia̍t,ia̋t,iat1,iat2,iat3,iat4,iat5,iat7,iat8,iat9
iat,b,biat,biat,biát,biàt,biat,biât,biāt,bia̍t,bia̋t,biat1,biat2,biat3,biat4,biat5,biat7,biat8,biat9
iat,g,giat,giat,giát,giàt,giat,giât,giāt,gia̍t,gia̋t,giat1,giat2,giat3,giat4,giat5,giat7,giat8,giat9
iat,h,hiat,hiat,hiát,hiàt,hiat,hiât,hiāt,hia̍t,hia̋t,hiat1,hiat2,hiat3,hiat4,hiat5,hiat7,hiat8,hiat9
iat,j,jiat,jiat,jiát,jiàt,jiat,jiât,jiāt,jia̍t,jia̋t,jiat1,jiat2,jiat3,jiat4,jiat5,jiat7,jiat8,jiat9
iat,k,kiat,kiat,kiát,kiàt,kiat,kiât,kiāt,kia̍t,kia̋t,kiat1,kiat2,kiat3,kiat4,kiat5,kiat7,kiat8,kiat9
iat,kh,khiat,khiat,khiát,khiàt,khiat,khiât,khiāt,khia̍t,khia̋t,khiat1,khiat2,khiat3,khiat4,khiat5,khiat7,khiat8,khiat9
iat,l,liat,liat,liát,liàt,liat,liât,liāt,lia̍t,lia̋t,liat1,liat2,liat3,liat4,liat5,liat7,liat8,liat9
iat,m,miat,miat,miát,miàt,miat,miât,miāt,mia̍t,mia̋t,miat1,miat2,miat3,miat4,miat5,miat7,miat8,miat9
iat,n,niat,niat,niát,niàt,niat,niât,niāt,nia̍t,nia̋t,niat1,niat2,niat3,niat4,niat5,niat7,niat8,niat9
iat,ng,ngiat,ngiat,ngiát,ngiàt,ngiat,ngiât,ngiāt,ngia̍t,ngia̋t,ngiat1,ngiat2,ngiat3,ngiat4,ngiat5,ngiat7,ngiat8,ngiat9
iat,p,piat,piat,piát,piàt,piat,piât,piāt,pia̍t,pia̋t,piat1,piat2,piat3,piat4,piat5,piat7,piat8,piat9
iat,ph,phiat,phiat,phiát,phiàt,phiat,phiât,phiāt,phia̍t,phia̋t,phiat1,phiat2,phiat3,phiat4,phiat5,phiat7,phiat8,phiat9
iat,s,siat,siat,siát,siàt,siat,siât,siāt,sia̍t,sia̋t,siat1,siat2,siat3,siat4,siat5,siat7,siat8,siat9
iat,t,tiat,tiat,tiát,tiàt,tiat,tiât,tiāt,tia̍t,tia̋t,tiat1,tiat2,tiat3,tiat4,tiat5,tiat7,tiat8,tiat9
iat,th,thiat,thiat,thiát,thiàt,thiat,thiât,thiāt,thia̍t,thia̋t,thiat1,thiat2,thiat3,thiat4,thiat5,thiat7,thiat8,thiat9
iat,ts,tsiat,tsiat,tsiát,tsiàt,tsiat,tsiât,tsiāt,tsia̍t,tsia̋t,tsiat1,tsiat2,tsiat3,tsiat4,tsiat5,tsiat7,tsiat8,tsiat9
iat,tsh,tshiat,tshiat,tshiát,tshiàt,tshiat,tshiât,tshiāt,tshia̍t,tshia̋t,tshiat1,tshiat2,tshiat3,tshiat4,tshiat5,tshiat7,tshiat8,tshiat9
iau,,iau,iau,iáu,iàu,,iâu,iāu,,ia̋u,iau1,iau2,iau3,,iau5,iau7,,iau9
iau,b,biau,biau,biáu,biàu,,biâu,biāu,,bia̋u,biau1,biau2,biau3,,biau5,biau7,,biau9
iau,g,giau,giau,giáu,giàu,,giâu,giāu,,gia̋u,giau1,giau2,giau3,,giau5,giau7,,giau9
iau,h,hiau,hiau,hiáu,hiàu,,hiâu,hiāu,,hia̋u,hiau1,hiau2,hiau3,,hiau5,hiau7,,hiau9
iau,j,jiau,jiau,jiáu,jiàu,,jiâu,jiāu,,jia̋u,jiau1,jiau2,jiau3,,jiau5,jiau7,,jiau9
iau,k,kiau,kiau,kiáu,kiàu,,kiâu,kiāu,,kia̋u,kiau1,kiau2,kiau3,,kiau5,kiau7,,kiau9
iau,kh,khiau,khiau,khiáu,khiàu,,khiâu,khiāu,,khia̋u,khiau1,khiau2,khiau3,,khiau5,khiau7,,khiau9
iau,l,liau,liau,liáu,liàu,,liâu,liāu,,lia̋u,liau1,liau2,liau3,,liau5,liau7,,liau9
iau,m,miau,miau,miáu,miàu,,miâu,miāu,,mia̋u,miau1,miau2,miau3,,miau5,miau7,,miau9
iau,n,niau,niau,niáu,niàu,,niâu,niāu,,nia̋u,niau1,niau2,niau3,,niau5,niau7,,niau9
iau,ng,ngiau,ngiau,ngiáu,ngiàu,,ngiâu,ngiāu,,ngia̋u,ngiau1,ngiau2,ngiau3,,ngiau5,ngiau7,,ngiau9
iau,p,piau,piau,piáu,piàu,,piâu,piāu,,pia̋u,piau1,piau2,piau3,,piau5,piau7,,piau9
iau,ph,phiau,phiau,phiáu,phiàu,,phiâu,phiāu,,phia̋u,phiau1,phiau2,phiau3,,phiau5,phiau7,,phiau9
iau,s,siau,siau,siáu,siàu,,siâu,siāu,,sia̋u,siau1,siau2,siau3,,siau5,siau7,,siau9
iau,t,tiau,tiau,tiáu,tiàu,,tiâu,tiāu,,tia̋u,tiau1,tiau2,tiau3,,tiau5,tiau7,,tiau9
iau,th,thiau,thiau,thiáu,thiàu,,thiâu,thiāu,,thia̋u,thiau1,thiau2,thiau3,,thiau5,thiau7,,thiau9
iau,ts,tsiau,tsiau,tsiáu,tsiàu,,tsiâu,tsiāu,,tsia̋u,tsiau1,tsiau2,tsiau3,,tsiau5,tsiau7,,tsiau9
iau,tsh,tshiau,tshiau,tshiáu,tshiàu,,tshiâu,tshiāu,,tshia̋u,tshiau1,tshiau2,tshiau3,,tshiau5,tshiau7,,tshiau9
iauh,,iauh,iauh,iáuh,iàuh,iauh,iâuh,iāuh,ia̍uh,ia̋uh,iauh1,iauh2,iauh3,iauh4,iauh5,iauh7,iauh8,iauh9
iauh,b,biauh,biauh,biáuh,biàuh,biauh,biâuh,biāuh,bia̍uh,bia̋uh,biauh1,biauh2,biauh3,biauh4,biauh5,biauh7,biauh8,biauh9
iauh,g,giauh,giauh,giáuh,giàuh,giauh,giâuh,giāuh,gia̍uh,gia̋uh,giauh1,giauh2,giauh3,giauh4,giauh5,giauh7,giauh8,giauh9
iauh,h,hiauh,hiauh,hiáuh,hiàuh,hiauh,hiâuh,hiāuh,hia̍uh,hia̋uh,hiauh1,hiauh2,hiauh3,hiauh4,hiauh5,hiauh7,hiauh8,hiauh9
iauh,j,jiauh,jiauh,jiáuh,jiàuh,jiauh,jiâuh,jiāuh,jia̍uh,jia̋uh,jiauh1,jiauh2,jiauh3,jiauh4,jiauh5,jiauh7,jiauh8,jiauh9
iauh,k,kiauh,kiauh,kiáuh,kiàuh,kiauh,kiâuh,kiāuh,kia̍uh,kia̋uh,kiauh1,kiauh2,kiauh3,kiauh4,kiauh5,kiauh7,kiauh8,kiauh9
iauh,kh,khiauh,khiauh,khiáuh,khiàuh,khiauh,khiâuh,khiāuh,khia̍uh,khia̋uh,khiauh1,khiauh2,khiauh3,khiauh4,khiauh5,khiauh7,khiauh8,khiauh9
iauh,l,liauh,liauh,liáuh,liàuh,liauh,liâuh,liāuh,lia̍uh,lia̋uh,liauh1,liauh2,liauh3,liauh4,liauh5,liauh7,liauh8,liauh9
